Feature,Mean Difference,Paired t-test p,Wilcoxon p,Notes
Pstv_GI_verbs,-0.19407287214714958,0.01622220694376477,0.006808003938110003,Significant (higher in literal) but small effect
Affil_GI_verbs,-0.03501232853833851,0.657250551563922,0.5495290030540193,Not significant
Ngtv_GI_verbs,0.42075569092761544,2.8747674583299033e-07,1.0761449835481963e-06,Significant (higher in metaphorical) but small effect
Hostile_GI_verbs,0.45801910494928116,1.9009153391924058e-08,6.8962049642545e-07,Significant (higher in metaphorical) but small effect
Strong_GI_verbs,-0.24175618343124566,0.003175748074751574,0.005996948431281044,Significant (higher in literal) but small effect
Power_GI_verbs,0.12704571982801122,0.11149214360918056,0.1575681197618024,Not significant
Weak_GI_verbs,0.3813415867473028,1.4702874883888411e-06,1.2803585632653326e-05,Significant (higher in metaphorical) but small effect
Submit_GI_verbs,-0.04828687193557237,0.5446114999167275,0.5450348617574856,Not significant
Active_GI_verbs,0.03793840726331518,0.6398403028987717,0.7415656061710352,Not significant
Passive_GI_verbs,0.33978872590075937,1.011919393170388e-05,5.563073499485041e-05,Significant (higher in metaphorical) but small effect
Pleasur_GI_verbs,0.04585745151689847,0.5585535509340975,0.2804940614542809,Not significant
Pain_GI_verbs,-0.14439898093726122,0.08367324631558899,0.01936933372184734,Significant (higher in literal) but small effect
Feel_GI_verbs,-0.00251213298767819,0.9759578310364685,4.446996395106224e-05,Significant (higher in literal) but small effect
Arousal_GI_verbs,0.12698625025582863,0.0978057711875664,0.25404894772503883,Not significant
Emot_GI_verbs,0.052148767963479975,0.5190312051179022,0.9008767671610496,Not significant
Virtue_GI_verbs,-0.23336461962624758,0.004424229871754666,0.041777504402440255,Significant (higher in literal) but small effect
Vice_GI_verbs,0.005896987466994978,0.939864099939661,0.7061461165352412,Not significant
Ovrst_GI_verbs,-0.272573911569878,0.0004921775213215375,0.0003902691664411943,Significant (higher in literal) but small effect
Undrst_GI_verbs,0.06190218124272102,0.45283323558780175,0.6252476973525047,Not significant
Academ_GI_verbs,-0.008791539850384413,0.9112414889100189,0.8387035696056693,Not significant
Doctrin_GI_verbs,0.020048184419073502,0.802359149047069,0.4864045314696013,Not significant
Econ_2_GI_verbs,-0.07269644887032149,0.3600156064877845,0.1036731651194436,Not significant
Exch_GI_verbs,0.010364234672616154,0.8952337131270742,0.6389430941910959,Not significant
Econ_GI_verbs,0.0422365398727326,0.5935792116063754,0.5136607210197974,Not significant
Exprsv_GI_verbs,0.004202819190491057,0.9580742515550563,0.641119473046347,Not significant
Legal_GI_verbs,0.1936484402603422,0.01857564934018698,0.09009250559382177,Not significant
Milit_GI_verbs,0.2333664129937538,0.004286928490010186,0.39247468138689556,Not significant
Polit_2_GI_verbs,0.07966443254296393,0.3398823990271872,0.4494771897104374,Not significant
Polit_GI_verbs,0.006849559923389268,0.9318948092099465,0.8049264294111913,Not significant
Relig_GI_verbs,0.10952512752178384,0.16828134529361374,0.1315078492981716,Not significant
Role_GI_verbs,-0.01423071010479017,0.8598910530594741,0.705143000455668,Not significant
Coll_GI_verbs,0.06238294422650956,0.4542503521247001,0.6147660150579097,Not significant
Work_GI_verbs,-0.20958572124271352,0.008541258948887881,0.006905507701412423,Significant (higher in literal) but small effect
Ritual_GI_verbs,-0.059915471915152355,0.45907270055833416,0.25857703411862,Not significant
Socrel_GI_verbs,0.09527173168402539,0.24259359422087706,0.39479757593850784,Not significant
Race_GI_verbs,0.04466289687379483,0.5875037178105378,0.010574635584247647,Significant (higher in metaphorical) but small effect
Kin_2_GI_verbs,-0.043590292259538574,0.6051830971183213,0.001350688683157794,Significant (higher in literal) but small effect
Male_GI_verbs,0.04362019283430377,0.5876128783265228,0.0069754749717112095,Significant (higher in metaphorical) but small effect
Female_GI_verbs,0.11104537921624319,0.18118105820385313,0.4084079074113508,Not significant
Nonadlt_GI_verbs,0.1412404806618979,0.0869554430444614,0.04342098054259301,Significant (higher in metaphorical) but small effect
Hu_GI_verbs,0.04235939238749216,0.6037573101992901,0.6411090764938658,Not significant
Ani_GI_verbs,0.04140077249381745,0.6098427264155197,0.08248383715322138,Not significant
Place_GI_verbs,-0.05284462356762136,0.5103108213620154,0.6533079517645348,Not significant
Social_GI_verbs,-0.09941440666584286,0.22916398365766746,0.022400063425362902,Significant (higher in literal) but small effect
Region_GI_verbs,-0.22109421621945935,0.009170837059270187,0.00047679636801380257,Significant (higher in literal) but small effect
Route_GI_verbs,0.004692830582972549,0.954642491420351,0.007443963248202077,Significant (higher in metaphorical) but small effect
Aquatic_GI_verbs,-0.10534091956699751,0.20976723460008945,4.611138298636204e-06,Significant (higher in literal) but small effect
Land_GI_verbs,0.2557666299898304,0.001327965932851996,0.03437514149972881,Significant (higher in metaphorical) but small effect
Sky_GI_verbs,0.06645027878593776,0.41860256780135996,0.19234777262365577,Not significant
Object_GI_verbs,0.23842442092021876,0.004678218763482654,0.07356291451218479,Not significant
Tool_GI_verbs,0.2931567056970656,0.000556255193403329,0.07893176832815763,Not significant
Food_GI_verbs,-0.0073387545673571685,0.9289659978648215,0.05180047181635588,Not significant
Vehicle_GI_verbs,0.01748432398762257,0.8350880367140843,0.011446231335855863,Significant (higher in metaphorical) but small effect
Bldgpt_GI_verbs,0.09811933750550882,0.2377689807181928,0.017556398545805325,Significant (higher in metaphorical) but small effect
Comnobj_GI_verbs,-0.23668953238454282,0.004292043714516179,0.0019037744719352181,Significant (higher in literal) but small effect
Natobj_GI_verbs,0.26090816604999856,0.0019369017222206953,0.03321037168339821,Significant (higher in metaphorical) but small effect
Bodypt_GI_verbs,0.019989180731719104,0.808379954694118,0.15441493100941558,Not significant
Comform_GI_verbs,-0.1643994874056239,0.03442495989918653,0.09548829463344766,Not significant
Com_GI_verbs,-0.11733747134053914,0.14041786875126133,0.268085216077942,Not significant
Say_GI_verbs,-0.12277792673967508,0.11968792859463812,0.06936372424709837,Not significant
Need_GI_verbs,0.2939154021946341,0.00021429961217575997,0.001081415266103649,Significant (higher in metaphorical) but small effect
Goal_GI_verbs,0.06380374822589896,0.435391277681354,0.9695740606517773,Not significant
Try_GI_verbs,0.2535996732566992,0.0022975817394575607,0.004254308493045819,Significant (higher in metaphorical) but small effect
Means_GI_verbs,-0.13622022512194082,0.10943692451173075,0.0027260073225226574,Significant (higher in literal) but small effect
Persist_GI_verbs,0.15428393992124356,0.059285555030136126,0.22161388351968347,Not significant
Complet_GI_verbs,0.3706531696470978,4.819564620791949e-06,4.06900486953189e-05,Significant (higher in metaphorical) but small effect
Fail_GI_verbs,0.2628785580905551,0.001520975501293395,0.010581527385277963,Significant (higher in metaphorical) but small effect
Natrpro_GI_verbs,0.22072313268331267,0.005409283473318515,0.004102910965280306,Significant (higher in metaphorical) but small effect
Begin_GI_verbs,0.04033652358702171,0.611216641788098,0.5423471644279971,Not significant
Vary_GI_verbs,0.06451820023355076,0.41881120606748645,0.6010743760712915,Not significant
Increas_GI_verbs,-0.19261591087977586,0.014868508971127103,0.09270306877481965,Not significant
Decreas_GI_verbs,0.030145652133602405,0.7048529188381479,0.7918641619932001,Not significant
Finish_GI_verbs,-0.19259703569111275,0.020117030142621003,0.19713511454002097,Not significant
Stay_GI_verbs,0.10398713204111568,0.19778642706850172,0.45060215470829945,Not significant
Rise_GI_verbs,0.2610676347257682,0.002373461277121602,0.04213111799792279,Significant (higher in metaphorical) but small effect
Exert_GI_verbs,0.3198676711815177,0.00010715079221225343,3.637233567594515e-05,Significant (higher in metaphorical) but small effect
Fetch_GI_verbs,0.19408738482306098,0.0167373297280631,0.07893176832815763,Not significant
Travel_GI_verbs,0.35272587963521884,8.799985457361123e-06,4.441176475887818e-06,Significant (higher in metaphorical) but small effect
Fall_GI_verbs,0.02666578485620475,0.7464318699020767,0.3344708390278518,Not significant
Think_GI_verbs,0.13244555378356182,0.09857282445098055,0.10533283999751186,Not significant
Know_GI_verbs,0.03287948593636894,0.6833689343122391,0.8662413834307069,Not significant
Causal_GI_verbs,-0.22658877208382852,0.004888326701978147,0.003271296795608042,Significant (higher in literal) but small effect
Ought_GI_verbs,0.26811819638003925,0.000774183948182264,0.02904063430850755,Significant (higher in metaphorical) but small effect
Perceiv_GI_verbs,0.10576341901766571,0.1794964948815888,0.2784291988320676,Not significant
Compare_GI_verbs,-0.17179340712578006,0.03437228756933707,9.612972023383364e-08,Significant (higher in literal) but small effect
Eval_2_GI_verbs,0.12494987715301671,0.12784427214989216,0.10385019951360935,Not significant
Eval_GI_verbs,0.08394692274781082,0.30539721848129864,0.9663448113868025,Not significant
Solve_GI_verbs,0.1362086719191564,0.09598283426917466,0.17555609601306632,Not significant
Abs_2_GI_verbs,-0.2595857023336151,0.0005375683430973897,0.0011234279088655557,Significant (higher in literal) but small effect
Abs_GI_verbs,-0.21790696393647035,0.0038930318364395864,0.009961848783816937,Significant (higher in literal) but small effect
Quality_GI_verbs,0.15715472387310608,0.04522249973613699,0.19312976799071113,Not significant
Quan_GI_verbs,-0.26968696596135877,0.0013739366816366786,0.0069335953985608986,Significant (higher in literal) but small effect
Numb_GI_verbs,0.10000404632818602,0.2276145508188809,0.43363992927688555,Not significant
Ord_GI_verbs,0.09852965109289986,0.23440989958753128,0.4120763950012529,Not significant
Card_GI_verbs,0.10053632730546011,0.22259410854783407,0.40506194728448197,Not significant
Freq_GI_verbs,-0.056780678420181904,0.4899402366431428,0.00016991372276324975,Significant (higher in literal) but small effect
Dist_GI_verbs,0.13215159821967082,0.10528349898977798,0.8341266675930961,Not significant
Time_2_GI_verbs,0.11566131213369471,0.16327764856905577,0.08149686804361538,Not significant
Time_GI_verbs,-0.03968961777531471,0.624378349070179,0.026007753637118308,Significant (higher in literal) but small effect
Space_GI_verbs,0.11257773993473871,0.16821185107537912,0.21435929759375194,Not significant
Pos_GI_verbs,0.014785059690580322,0.8523933654781805,0.10332884263980757,Not significant
Dim_GI_verbs,0.08976858240469945,0.284718587957715,0.0006203945705575537,Significant (higher in metaphorical) but small effect
Rel_GI_verbs,0.2875640045799474,0.0003178529344308633,0.0008296716734678169,Significant (higher in metaphorical) but small effect
Color_GI_verbs,0.08409998713515622,0.30648541240335664,0.130812702889808,Not significant
Self_GI_verbs,0.08758222148753753,0.28728992049829083,0.18538636467001934,Not significant
Our_GI_verbs,0.0359628740875014,0.6625920476817522,0.25997449371051173,Not significant
You_GI_verbs,0.061221015065310906,0.45816001438154297,0.2254191701110504,Not significant
Name_GI_verbs,-0.12354409416905701,0.12524241365896083,0.0012420644758938727,Significant (higher in literal) but small effect
Yes_GI_verbs,-0.10397941539118377,0.18129695305853089,0.0064866730615330374,Significant (higher in literal) but small effect
No_GI_verbs,0.03352699413369104,0.6627536932239999,0.08378483600829843,Not significant
Negate_GI_verbs,0.05670733876009214,0.4723497410407922,0.19519059657426652,Not significant
Intrj_GI_verbs,0.09819549574043707,0.2461980900245493,0.9367757809530163,Not significant
Iav_GI_verbs,-0.3372083599936141,1.8233196680096244e-05,4.057142459283483e-05,Significant (higher in literal) but small effect
Dav_GI_verbs,0.04833257462582404,0.5362660302956082,0.4142029753162959,Not significant
Sv_GI_verbs,0.1279838938413459,0.0941741866422867,0.15266673499065317,Not significant
Ipadj_GI_verbs,-0.15291552727619523,0.06104537042234564,0.005373721590883107,Significant (higher in literal) but small effect
Indadj_GI_verbs,0.12034635416435971,0.14844673714569714,0.2098468312279851,Not significant
Powgain_Lasswell_verbs,-0.10552098281398085,0.19581286875620163,0.07057151339399927,Not significant
Powloss_Lasswell_verbs,0.2349059963836013,0.0036041383098433283,0.008818632761618888,Significant (higher in metaphorical) but small effect
Powends_Lasswell_verbs,-0.19348236911166072,0.009690693363264495,0.0009835118680354255,Significant (higher in literal) but small effect
Powaren_Lasswell_verbs,-0.22560137760030294,0.006315938297697514,1.696605622266949e-08,Significant (higher in literal) but small effect
Powcon_Lasswell_verbs,0.1390528017065032,0.08543309905200379,0.22161388351968347,Not significant
Powcoop_Lasswell_verbs,-0.12510268104180955,0.13640572038229357,0.048887555423105834,Significant (higher in literal) but small effect
Powaupt_Lasswell_verbs,0.04704985982457456,0.5698201769541744,0.025254258178917036,Significant (higher in metaphorical) but small effect
Powpt_Lasswell_verbs,-0.020276512821871484,0.810023829023361,0.2749436095010249,Not significant
Powdoct_Lasswell_verbs,-0.016703256399759003,0.8377557992549226,0.03966462742327959,Significant (higher in literal) but small effect
Powauth_Lasswell_verbs,-0.08660440294922453,0.26293638029976524,0.000883126688972416,Significant (higher in literal) but small effect
Powoth_Lasswell_verbs,-0.11820594411771468,0.14880841309286746,0.07881675144501674,Not significant
Powtot_Lasswell_verbs,-0.04541047808357396,0.5778317844464695,0.3612123818571893,Not significant
Rcethic_Lasswell_verbs,0.37131953305526755,2.3191839972802604e-06,1.8009682437350417e-06,Significant (higher in metaphorical) but small effect
Rcrelig_Lasswell_verbs,-0.11026667353801338,0.1719778217578206,0.00410951467288247,Significant (higher in literal) but small effect
Rcgain_Lasswell_verbs,0.11583545285680562,0.1439439529577554,0.9799714094826779,Not significant
Rcloss_Lasswell_verbs,0.15253007915419464,0.05583547194415911,0.4366021640738932,Not significant
Rcends_Lasswell_verbs,0.08930083668521034,0.27464453987058685,0.08781367966716311,Not significant
Rctot_Lasswell_verbs,0.37420253115785246,1.7540886269354915e-06,6.591092050623768e-07,Significant (higher in metaphorical) but small effect
Rspgain_Lasswell_verbs,0.12256445750012998,0.10945637796182951,0.9056015466572698,Not significant
Rsploss_Lasswell_verbs,0.14824348689126698,0.06584759398128939,0.3108770202706653,Not significant
Rspoth_Lasswell_verbs,0.12788251707716614,0.12275925492154938,0.4744506346430142,Not significant
Rsptot_Lasswell_verbs,0.22145440470138014,0.0032853717576634607,0.013090848592717643,Significant (higher in metaphorical) but small effect
Affgain_Lasswell_verbs,-0.05707870845750761,0.47996997691075893,0.19536994626671778,Not significant
Affloss_Lasswell_verbs,0.009902549640403793,0.9055685374839397,0.009284290418958221,Significant (higher in metaphorical) but small effect
Affpt_Lasswell_verbs,0.09940957680300719,0.206618010279131,0.0013770206612045003,Significant (higher in metaphorical) but small effect
Affoth_Lasswell_verbs,0.13440499641187637,0.09691222259683753,0.7455761725290404,Not significant
Afftot_Lasswell_verbs,-0.006497083301336728,0.9367346575385511,0.5599212565385437,Not significant
Wltpt_Lasswell_verbs,-0.12954279889059347,0.13003324217740136,0.0001689870059908099,Significant (higher in literal) but small effect
Wlttran_Lasswell_verbs,0.07786693982605514,0.33518066521266443,0.9255637978941276,Not significant
Wltoth_Lasswell_verbs,0.05810050037620608,0.48089389384791303,0.3536572492917964,Not significant
Wlttot_Lasswell_verbs,0.038859997982078544,0.6336599742273124,0.391804266047145,Not significant
Wlbgain_Lasswell_verbs,0.036701642708845635,0.6567280031032017,0.5065250948310229,Not significant
Wlbloss_Lasswell_verbs,0.18407740061297245,0.020692234377554897,0.12302887546262856,Not significant
Wlbphys_Lasswell_verbs,0.14205349463812983,0.06688590347331975,0.41358524246362405,Not significant
Wlbpsyc_Lasswell_verbs,-0.004459609508230811,0.9562359032332186,0.22147150592451448,Not significant
Wlbpt_Lasswell_verbs,0.10591902799220781,0.1942315455431709,0.010363527077476694,Significant (higher in metaphorical) but small effect
Wlbtot_Lasswell_verbs,0.16580151872933924,0.03659649385133634,0.1583632841978666,Not significant
Enlgain_Lasswell_verbs,-0.11861980866161441,0.14659100441974993,0.24216559347881628,Not significant
Enlloss_Lasswell_verbs,0.10327547542065657,0.16695731307591835,0.8897483797839549,Not significant
Enlends_Lasswell_verbs,0.07010740795803624,0.3736154369642092,0.6152430784728274,Not significant
Enlpt_Lasswell_verbs,-0.0962584805159255,0.21670508071042793,0.0021358260364199863,Significant (higher in literal) but small effect
Enloth_Lasswell_verbs,-0.1460600034983376,0.08181657166487205,0.1790247530281348,Not significant
Enltot_Lasswell_verbs,-0.18630733705136754,0.027871516874482423,0.08197043888599419,Not significant
Sklasth_Lasswell_verbs,-0.01948920118760475,0.8078318902067904,0.09889639170900205,Not significant
Sklpt_Lasswell_verbs,-0.05899707639580544,0.4746808619712596,0.002542142622385708,Significant (higher in literal) but small effect
Skloth_Lasswell_verbs,-0.1711077368171115,0.03801539070787447,0.0045434878971844245,Significant (higher in literal) but small effect
Skltot_Lasswell_verbs,-0.16374493009805235,0.04737315266551282,0.007397169429149634,Significant (higher in literal) but small effect
Trngain_Lasswell_verbs,-0.32352804327422524,3.741800822206322e-05,0.0001109891831295843,Significant (higher in literal) but small effect
Trnloss_Lasswell_verbs,0.3501665227115537,4.870983389425253e-05,0.00042786017800021067,Significant (higher in metaphorical) but small effect
Tranlw_Lasswell_verbs,-0.07878232141672714,0.3358864128125967,0.4329723872369049,Not significant
Meanslw_Lasswell_verbs,-0.2388211973568687,0.003264649657731432,0.001232234718187986,Significant (higher in literal) but small effect
Endslw_Lasswell_verbs,-0.42429310269322995,3.3877454277999375e-08,2.1914549407995656e-07,Significant (higher in literal) but small effect
Arenalw_Lasswell_verbs,-0.32795269396442434,3.135805068766128e-05,1.5314461046733239e-06,Significant (higher in literal) but small effect
Ptlw_Lasswell_verbs,0.021350156358340512,0.7920337645801631,0.8674387647676997,Not significant
Nation_Lasswell_verbs,-0.22559510886261608,0.006292565727693743,0.00024090485090009296,Significant (higher in literal) but small effect
Anomie_Lasswell_verbs,0.06725112693709971,0.42243870355112745,0.0018917673102096383,Significant (higher in metaphorical) but small effect
Negaff_Lasswell_verbs,0.2379309998918847,0.0029359073687691122,0.019605256240690244,Significant (higher in metaphorical) but small effect
Posaff_Lasswell_verbs,-0.09360403736716551,0.2553982250308226,0.06667206677672759,Not significant
Surelw_Lasswell_verbs,-0.02798411380531257,0.7287351249450391,0.5549459767520868,Not significant
If_Lasswell_verbs,-0.1775326978806821,0.025221558173034106,0.0017357635016674766,Significant (higher in literal) but small effect
Notlw_Lasswell_verbs,0.0053414943456724815,0.9471475032753045,0.29871825897757665,Not significant
Timespc_Lasswell_verbs,-0.1098399066632527,0.1801233401816592,0.10686423740426049,Not significant
formlw_Lasswell_verbs,-0.13698424677315463,0.09024956121318367,0.08658155129261033,Not significant
Admiration/Awe_GALC_adjectives,-0.008632065410122531,0.9150049321572975,0.02891819819048028,Significant (higher in literal) but small effect
Amusement_GALC_adjectives,0.0013281448384572369,0.9871271204369072,0.00010210639618971877,Significant (higher in metaphorical) but small effect
Anger_GALC_adjectives,0.05678779046172833,0.4444236857352294,0.2129055103559424,Not significant
Anxiety_GALC_adjectives,-0.05159173929056582,0.5334541042214067,2.094848220053918e-05,Significant (higher in literal) but small effect
Beingtouched_GALC_adjectives,-0.050124717490356505,0.5503747449333335,2.591334358322263e-05,Significant (higher in literal) but small effect
Boredom_GALC_adjectives,0.0032354124704222476,0.9687981977711191,0.00011457877308924255,Significant (higher in metaphorical) but small effect
Compassion_GALC_adjectives,0.008599184219236479,0.9173238288250297,0.00012541889754417182,Significant (higher in metaphorical) but small effect
Contempt_GALC_adjectives,0.034705527739912694,0.6027502342852773,0.19458101908341152,Not significant
Contentment_GALC_adjectives,-0.08259592344213179,0.31145204003680893,1.0054193940032356e-05,Significant (higher in literal) but small effect
Desperation_GALC_adjectives,0.07398194386959527,0.37751201583598026,0.1060989996188763,Not significant
Disappointment_GALC_adjectives,0.02667606659119568,0.7459306346723373,0.04091267481004703,Significant (higher in metaphorical) but small effect
Disgust_GALC_adjectives,0.1763757521010702,0.03338220937176487,0.4402337818312496,Not significant
Dissatisfaction_GALC_adjectives,-0.04096970232436354,0.626432147472572,0.001275904300853438,Significant (higher in literal) but small effect
Envy_GALC_adjectives,0.06933083828074582,0.40003152454440727,0.07942797701476918,Not significant
Fear_GALC_adjectives,0.14952442760520662,0.05779201429832464,0.8311775900791898,Not significant
Feelinglove_GALC_adjectives,0.012560431117867466,0.8731887499164861,0.01254768036163154,Significant (higher in metaphorical) but small effect
Gratitude_GALC_adjectives,0.05341415359701629,0.5101682585672529,0.0034153267502043173,Significant (higher in metaphorical) but small effect
Guilt_GALC_adjectives,-0.07262228063455461,0.3864430648124102,0.0024282718382351025,Significant (higher in literal) but small effect
Happiness_GALC_adjectives,0.03680847224163125,0.6359404133799766,0.21949766466182663,Not significant
Hatred_GALC_adjectives,0.07508547139668759,0.32153233966278394,0.3886636230640337,Not significant
Hope_GALC_adjectives,-0.00023756555898331717,0.9977255296526867,0.00035205695456657656,Significant (higher in literal) but small effect
Humility_GALC_adjectives,0.04127890044968331,0.6187853897134763,0.4779241601846663,Not significant
Interest/Enthusiasm_GALC_adjectives,0.04285015509672975,0.5662962707921653,0.28399328085816944,Not significant
Irritation_GALC_adjectives,-0.0339676507916985,0.6826697516283835,0.016752430620731316,Significant (higher in literal) but small effect
Jealousy_GALC_adjectives,0.1228058460565036,0.13805617749721485,0.8133220973096993,Not significant
Joy_GALC_adjectives,0.04918338484933309,0.5555269901170214,0.036530167648053675,Significant (higher in metaphorical) but small effect
Longing_GALC_adjectives,0.037345268135691584,0.654891570137184,0.1469287230501801,Not significant
Lust_GALC_adjectives,-0.07894704958051837,0.3418931970225031,0.00235817502633133,Significant (higher in literal) but small effect
Pleasure/Enjoyment_GALC_adjectives,-0.04090986463178952,0.6124873425460506,4.687103761830713e-06,Significant (higher in literal) but small effect
Pride_GALC_adjectives,-0.17091376270701097,0.03164361473894029,0.0009147096131900213,Significant (higher in literal) but small effect
Relaxation/Serenity_GALC_adjectives,-0.037798585750257754,0.6370643627473684,0.0025517049428561227,Significant (higher in literal) but small effect
Relief_GALC_adjectives,-0.14207096833015234,0.06767380913134907,0.01268251271857492,Significant (higher in literal) but small effect
Sadness_GALC_adjectives,0.014127441396669818,0.8670592950494511,0.14034320444585083,Not significant
Shame_GALC_adjectives,0.11600073906917799,0.16117163907586682,0.4178084205862256,Not significant
Surprise_GALC_adjectives,-0.04295698865401183,0.6034386363716933,0.024756892049314836,Significant (higher in literal) but small effect
Tension/Stress_GALC_adjectives,-0.22856444135777534,0.006084592948490932,2.6526206409568585e-06,Significant (higher in literal) but small effect
Positive_GALC_adjectives,-0.013721755165539154,0.8670670366478174,0.35723956506711796,Not significant
Negative_GALC_adjectives,0.033655926116917104,0.6882363296234032,0.8373280385275401,Not significant
Anger_EmoLex_adjectives,0.2518299810855612,0.0017493789184992777,0.0011669451575342937,Significant (higher in metaphorical) but small effect
Anticipation_EmoLex_adjectives,0.05526824060761975,0.47841496941335815,0.918934462021143,Not significant
Disgust_EmoLex_adjectives,0.2113298083132227,0.007994179264746989,0.006905507701412423,Significant (higher in metaphorical) but small effect
Fear_EmoLex_adjectives,0.2147172966957594,0.006054443230584051,0.006821856874891609,Significant (higher in metaphorical) but small effect
Joy_EmoLex_adjectives,0.12683474728524524,0.09432875446004114,0.14450895925912405,Not significant
Negative_EmoLex_adjectives,0.2585815380941309,0.0021196009024500233,0.0015644620346225747,Significant (higher in metaphorical) but small effect
Positive_EmoLex_adjectives,-0.06176205786098751,0.4407241751542754,0.2657584350981943,Not significant
Sadness_EmoLex_adjectives,0.18598054026552988,0.023792856322015176,0.0021505333779644987,Significant (higher in metaphorical) but small effect
Surprise_EmoLex_adjectives,0.1545469673919464,0.05267350597570831,0.10715815284193374,Not significant
Trust_EmoLex_adjectives,-0.07262598927137312,0.37577552483254817,0.06430197131860224,Not significant
Valence_adjectives,-0.1982934241121331,0.01601661112064143,0.07099264678338167,Not significant
Valence_nwords_adjectives,0.10639318616219054,0.17184542244072576,0.2605741311151585,Not significant
Arousal_adjectives,0.07713752403865277,0.35895753090637605,0.00022691652253065982,Significant (higher in metaphorical) but small effect
Arousal_nwords_adjectives,0.18507120354958348,0.01688664618841936,0.019874001244733697,Significant (higher in metaphorical) but small effect
Dominance_adjectives,-0.17923692283818843,0.030165282910473067,0.31953293143418626,Not significant
Dominance_nwords_adjectives,0.13532171757532707,0.08173064950233623,0.12268766271614562,Not significant
pleasantness_adjectives,0.03802311543166895,0.6386348990140258,0.7151969574778394,Not significant
attention_adjectives,0.032221655835298804,0.6887719132886125,0.43218063248751837,Not significant
sensitivity_adjectives,0.02955460797552434,0.7165575053824621,0.4870529671723539,Not significant
aptitude_adjectives,-0.009591003498363324,0.9058253903699194,0.1693973334069987,Not significant
polarity_adjectives,-0.013805191492351621,0.865104168375861,0.27872867888819,Not significant
vader_negative_adjectives,0.1745972238576573,0.03315982809165646,0.02828743938071317,Significant (higher in metaphorical) but small effect
vader_neutral_adjectives,-0.10269968380527433,0.18778127835987632,0.07773042970220037,Not significant
vader_positive_adjectives,-0.04572083495597645,0.5567265318564525,0.7761843702235609,Not significant
vader_compound_adjectives,-0.279341421134197,0.0004555617270075579,5.85171052433538e-10,Significant (higher in literal) but small effect
hu_liu_pos_perc_adjectives,-0.1783561078714713,0.02884793651855662,0.03376926206062099,Significant (higher in literal) but small effect
hu_liu_neg_perc_adjectives,0.15750563780741467,0.05429931303395638,0.053806558026114164,Not significant
hu_liu_pos_nwords_adjectives,0.10050629683383806,0.19683707373576514,0.14600084176383207,Not significant
hu_liu_neg_nwords_adjectives,0.26669786535377554,0.000982208277028354,0.000644324498128594,Significant (higher in metaphorical) but small effect
hu_liu_prop_adjectives,-0.19770293742838962,0.017483153907435177,0.010337696692718501,Significant (higher in literal) but small effect
Positiv_GI_adjectives,-0.12269152091439697,0.11419695925404406,0.055938636198354756,Not significant
Negativ_GI_adjectives,0.19895118011853277,0.016924760722456314,0.005037036338200431,Significant (higher in metaphorical) but small effect
Pstv_GI_adjectives,-0.17516838888771608,0.022771540415507593,0.011020561663760383,Significant (higher in literal) but small effect
Affil_GI_adjectives,-0.08037657316255763,0.3288877931731592,0.1087162488661212,Not significant
Ngtv_GI_adjectives,0.1430811530069237,0.08715130013421597,0.03538597954108322,Significant (higher in metaphorical) but small effect
Hostile_GI_adjectives,0.1953898312424261,0.014677067233107084,0.018621561341719065,Significant (higher in metaphorical) but small effect
Strong_GI_adjectives,0.16430104762900544,0.038119865716904025,0.033543539470522785,Significant (higher in metaphorical) but small effect
Power_GI_adjectives,-0.1521507779029092,0.071607202204373,0.02502888354061065,Significant (higher in literal) but small effect
Weak_GI_adjectives,0.1993598502672786,0.015475427464351876,0.059953636622380076,Not significant
Submit_GI_adjectives,-0.149215899145037,0.07089471678434035,0.000589488120963184,Significant (higher in literal) but small effect
Active_GI_adjectives,0.057617501287356286,0.4886167538415048,0.9631161158822682,Not significant
Passive_GI_adjectives,0.11083802154338168,0.1745252629977141,0.19854559585546416,Not significant
Pleasur_GI_adjectives,0.10569000185576145,0.18384356842058294,0.752542999069654,Not significant
Pain_GI_adjectives,0.10420673068352243,0.21062329323525883,0.4316394005034998,Not significant
Feel_GI_adjectives,0.1235695314378902,0.1419796031843162,0.034536343607147746,Significant (higher in metaphorical) but small effect
Arousal_GI_adjectives,0.03377971466289046,0.6856313573826265,0.3720297648092895,Not significant
Emot_GI_adjectives,0.08390919581036327,0.3091966349691706,0.7641185083420288,Not significant
Virtue_GI_adjectives,-0.09097771022976042,0.24596570993095707,0.12073613596643629,Not significant
Vice_GI_adjectives,0.13480273715115348,0.1072275022443912,0.0864575776517268,Not significant
Ovrst_GI_adjectives,-0.03718253818851649,0.6447752903243857,0.7998851268669236,Not significant
Undrst_GI_adjectives,0.1568904777646872,0.04615739866530901,0.13829851300770232,Not significant
Academ_GI_adjectives,0.08058508572983474,0.3180189994593724,0.47242520481783,Not significant
Doctrin_GI_adjectives,-0.05766690512340186,0.48759001421721304,0.11118900362594668,Not significant
Econ_2_GI_adjectives,-0.04006970204033089,0.6231071666071942,0.41304609150486815,Not significant
Exch_GI_adjectives,-0.2741221379847702,0.0007588898871399817,2.4501303034013843e-06,Significant (higher in literal) but small effect
Econ_GI_adjectives,-0.03987544186819049,0.6027599483171673,0.348920383963798,Not significant
Exprsv_GI_adjectives,0.13518668319448174,0.1010235032495267,0.6477865198463535,Not significant
